"payment_id","customer_id","staff_id","rental_id","amount","payment_date"
25671,311,2,8167,"6.99","2007-04-28 19:54:11.996577"
25673,311,1,9503,"6.99","2007-04-30 22:31:04.996577"
25683,312,1,8412,"6.99","2007-04-29 05:13:16.996577"
25685,312,1,9016,"6.99","2007-04-30 03:54:39.996577"
25705,314,2,8022,"6.99","2007-04-28 14:17:22.996577"
25708,314,2,8328,"6.99","2007-04-29 02:34:50.996577"
25711,314,2,9318,"6.99","2007-04-30 15:42:56.996577"
25714,315,2,5126,"6.99","2007-04-09 05:54:01.996577"
25718,315,2,8677,"6.99","2007-04-29 14:29:39.996577"
25731,316,2,9903,"6.99","2007-04-30 13:00:10.996577"
25758,319,1,6485,"6.99","2007-04-12 00:36:25.996577"
25781,321,2,8685,"6.99","2007-04-29 14:45:31.996577"
25795,323,2,3704,"6.99","2007-04-06 08:45:11.996577"
25819,324,2,7960,"6.99","2007-04-28 12:15:34.996577"
25852,328,1,8577,"6.99","2007-04-29 10:24:56.996577"
25863,329,1,8460,"6.99","2007-04-29 06:36:29.996577"
25868,329,1,9827,"6.99","2007-04-30 10:25:21.996577"
25893,331,2,10188,"6.99","2007-04-30 22:48:07.996577"
25894,332,1,4100,"6.99","2007-04-07 04:49:18.996577"
25895,332,1,4302,"6.99","2007-04-07 15:16:19.996577"
25906,332,2,8173,"6.99","2007-04-28 20:04:10.996577"
25917,333,2,7076,"6.99","2007-04-27 02:40:40.996577"
25925,334,1,4603,"6.99","2007-04-08 05:25:33.996577"
25956,336,2,6382,"6.99","2007-04-11 20:27:19.996577"
25958,336,1,8407,"6.99","2007-04-29 05:05:28.996577"
25964,337,1,4091,"6.99","2007-04-07 04:22:04.996577"
25990,339,1,6072,"6.99","2007-04-11 03:21:06.996577"
26030,343,1,7069,"6.99","2007-04-27 02:28:01.996577"
26046,345,1,7092,"6.99","2007-04-27 03:14:26.996577"
26059,346,2,7943,"6.99","2007-04-28 11:19:21.996577"
26061,346,1,8505,"6.99","2007-04-29 07:51:18.996577"
26070,347,1,4523,"6.99","2007-04-08 01:35:25.996577"
26094,348,1,7482,"6.99","2007-04-27 17:52:42.996577"
26137,352,2,7512,"6.99","2007-04-27 19:09:06.996577"
26167,355,1,3730,"6.99","2007-04-06 09:59:50.996577"
26171,355,2,6262,"6.99","2007-04-11 14:01:50.996577"
26177,356,2,3829,"6.99","2007-04-06 14:28:06.996577"
26189,356,2,9883,"6.99","2007-04-30 12:22:03.996577"
26263,363,1,5758,"6.99","2007-04-10 11:11:09.996577"
26299,366,1,6112,"6.99","2007-04-11 05:56:31.996577"
26301,366,2,6533,"6.99","2007-04-12 03:08:04.996577"
26308,366,1,7805,"6.99","2007-04-28 06:25:07.996577"
26312,366,1,9316,"6.99","2007-04-30 15:40:24.996577"
26336,368,1,9833,"6.99","2007-04-30 10:33:27.996577"
26337,369,1,3490,"6.99","2007-04-05 22:05:39.996577"
26353,370,1,7226,"6.99","2007-04-27 08:16:19.996577"
26372,372,1,5501,"6.99","2007-04-09 23:02:14.996577"
26400,373,1,10010,"6.99","2007-04-30 16:30:02.996577"
26404,374,1,5570,"6.99","2007-04-10 02:15:13.996577"
26411,374,1,9866,"6.99","2007-04-30 11:42:16.996577"
26412,375,1,3981,"6.99","2007-04-06 21:40:38.996577"
26424,376,1,6524,"6.99","2007-04-12 02:43:01.996577"
26470,380,1,9261,"6.99","2007-04-30 13:08:01.996577"
26494,382,1,9067,"6.99","2007-04-30 05:59:27.996577"
26515,385,1,4714,"6.99","2007-04-08 10:41:14.996577"
26524,386,2,3783,"6.99","2007-04-06 12:25:57.996577"
26538,387,2,6456,"6.99","2007-04-11 23:33:37.996577"
26554,389,1,4443,"6.99","2007-04-07 21:34:19.996577"
26562,389,1,8338,"6.99","2007-04-29 03:09:05.996577"
26588,391,2,8913,"6.99","2007-04-30 00:03:27.996577"
26613,394,1,3873,"6.99","2007-04-06 16:31:42.996577"
26615,394,1,4307,"6.99","2007-04-07 15:49:05.996577"
26629,396,2,3909,"6.99","2007-04-06 18:23:07.996577"
26641,396,2,10195,"6.99","2007-04-30 23:03:08.996577"
26652,397,1,8103,"6.99","2007-04-28 17:18:40.996577"
26666,399,2,6229,"6.99","2007-04-11 12:28:16.996577"
26670,400,1,4573,"6.99","2007-04-08 04:07:12.996577"
26672,400,2,5212,"6.99","2007-04-09 10:06:13.996577"
26691,402,2,3564,"6.99","2007-04-06 01:30:39.996577"
26701,402,1,9657,"6.99","2007-04-30 04:29:07.996577"
26703,403,1,3644,"6.99","2007-04-06 05:48:37.996577"
26778,408,2,8902,"6.99","2007-04-29 23:36:32.996577"
26869,417,2,6258,"6.99","2007-04-11 13:52:58.996577"
26955,424,1,10017,"6.99","2007-04-30 16:41:48.996577"
26987,427,1,6423,"6.99","2007-04-11 22:15:57.996577"
26999,428,1,7823,"6.99","2007-04-28 07:01:19.996577"
27007,429,2,6886,"6.99","2007-04-12 19:26:30.996577"
27008,429,1,6977,"6.99","2007-04-26 23:09:16.996577"
27016,430,2,5879,"6.99","2007-04-10 17:41:13.996577"
27017,430,1,5958,"6.99","2007-04-10 22:00:17.996577"
27029,432,1,5322,"6.99","2007-04-09 14:56:39.996577"
27035,432,2,8094,"6.99","2007-04-28 16:58:54.996577"
27038,433,2,4087,"6.99","2007-04-07 03:59:22.996577"
27053,434,2,4654,"6.99","2007-04-08 08:16:29.996577"
27057,434,1,7260,"6.99","2007-04-27 09:37:54.996577"
27089,437,2,5864,"6.99","2007-04-10 16:58:23.996577"
27119,439,1,9322,"6.99","2007-04-30 15:50:05.996577"
27177,444,2,4648,"6.99","2007-04-08 07:59:53.996577"
27199,446,1,6734,"6.99","2007-04-12 12:32:50.996577"
27203,446,2,8284,"6.99","2007-04-29 00:25:06.996577"
27211,447,1,4858,"6.99","2007-04-08 17:21:50.996577"
27220,447,1,9288,"6.99","2007-04-30 14:25:05.996577"
27222,448,2,3992,"6.99","2007-04-06 22:05:22.996577"
27235,449,2,7755,"6.99","2007-04-28 04:50:44.996577"
27255,452,2,3907,"6.99","2007-04-06 18:07:40.996577"
27263,452,2,7899,"6.99","2007-04-28 09:38:38.996577"
27265,452,2,9379,"6.99","2007-04-30 17:41:27.996577"
27270,453,2,5359,"6.99","2007-04-09 16:39:18.996577"
27273,453,2,9289,"6.99","2007-04-30 14:25:30.996577"
27274,453,2,9406,"6.99","2007-04-30 18:52:26.996577"
27290,455,1,5504,"6.99","2007-04-09 23:05:04.996577"
27325,459,1,7623,"6.99","2007-04-27 23:06:07.996577"
27329,459,1,7913,"6.99","2007-04-28 10:15:49.996577"
27333,459,1,9137,"6.99","2007-04-30 08:37:50.996577"
27342,460,1,7125,"6.99","2007-04-27 04:39:26.996577"
27361,462,1,6721,"6.99","2007-04-12 12:11:24.996577"
27363,462,1,7324,"6.99","2007-04-27 12:11:05.996577"
27376,463,1,6932,"6.99","2007-04-26 21:36:30.996577"
27384,464,2,5455,"6.99","2007-04-09 20:57:11.996577"
27393,466,1,6073,"6.99","2007-04-11 03:22:57.996577"
27402,467,2,6271,"6.99","2007-04-11 14:30:01.996577"
27407,467,2,8061,"6.99","2007-04-28 15:41:19.996577"
27422,468,2,8768,"6.99","2007-04-29 18:11:28.996577"
27424,468,1,9690,"6.99","2007-04-30 05:34:55.996577"
27431,469,2,5664,"6.99","2007-04-10 06:33:07.996577"
27436,469,2,7062,"6.99","2007-04-27 02:20:27.996577"
27437,469,2,7271,"6.99","2007-04-27 09:57:37.996577"
27447,470,2,4502,"6.99","2007-04-08 00:40:30.996577"
27456,470,1,8890,"6.99","2007-04-29 23:10:32.996577"
27469,472,2,3815,"6.99","2007-04-06 13:55:02.996577"
27472,472,1,6119,"6.99","2007-04-11 06:13:12.996577"
27477,472,2,9926,"6.99","2007-04-30 13:40:17.996577"
27502,475,1,4013,"6.99","2007-04-06 23:26:26.996577"
27523,476,2,9325,"6.99","2007-04-30 15:57:45.996577"
27531,477,1,8515,"6.99","2007-04-29 08:23:46.996577"
27542,479,2,3537,"6.99","2007-04-06 00:05:19.996577"
27563,480,1,8967,"6.99","2007-04-30 02:25:21.996577"
27574,481,1,8243,"6.99","2007-04-28 23:03:59.996577"
27575,481,2,8271,"6.99","2007-04-28 23:56:10.996577"
27587,482,2,7840,"6.99","2007-04-28 07:31:28.996577"
27589,482,2,9874,"6.99","2007-04-30 12:00:57.996577"
27601,484,2,5708,"6.99","2007-04-10 08:57:45.996577"
27603,484,2,5866,"6.99","2007-04-10 17:03:40.996577"
27606,484,1,6863,"6.99","2007-04-12 18:27:00.996577"
27626,485,2,8984,"6.99","2007-04-30 03:00:16.996577"
27658,488,2,4133,"6.99","2007-04-07 06:40:52.996577"
27690,491,2,5134,"6.99","2007-04-09 06:21:38.996577"
27694,491,2,7281,"6.99","2007-04-27 10:27:46.996577"
27696,491,1,7871,"6.99","2007-04-28 08:45:03.996577"
27701,492,2,4258,"6.99","2007-04-07 12:49:25.996577"
27760,497,1,8150,"6.99","2007-04-28 19:19:07.996577"
27761,497,2,8813,"6.99","2007-04-29 20:16:21.996577"
27774,498,1,7286,"6.99","2007-04-27 10:52:15.996577"
27788,499,1,7898,"6.99","2007-04-28 09:36:48.996577"
27800,500,1,8538,"6.99","2007-04-29 09:13:43.996577"
27803,501,2,3541,"6.99","2007-04-06 00:18:37.996577"
27804,501,2,3723,"6.99","2007-04-06 09:40:28.996577"
27827,503,2,3935,"6.99","2007-04-06 19:36:55.996577"
27830,503,1,5925,"6.99","2007-04-10 20:09:53.996577"
27838,504,1,3713,"6.99","2007-04-06 09:17:56.996577"
27841,504,2,5153,"6.99","2007-04-09 07:03:31.996577"
27849,505,1,4507,"6.99","2007-04-08 00:51:11.996577"
27856,506,2,4640,"6.99","2007-04-08 07:28:00.996577"
27872,507,1,6351,"6.99","2007-04-11 19:00:10.996577"
27881,508,2,5978,"6.99","2007-04-10 22:45:20.996577"
27899,509,1,7848,"6.99","2007-04-28 07:52:57.996577"
27923,511,1,9143,"6.99","2007-04-30 08:50:37.996577"
27927,512,1,5064,"6.99","2007-04-09 03:07:17.996577"
27931,512,1,7715,"6.99","2007-04-28 03:01:04.996577"
27952,515,2,4111,"6.99","2007-04-07 05:16:22.996577"
27960,516,2,6677,"6.99","2007-04-12 10:26:40.996577"
27961,516,1,6858,"6.99","2007-04-12 18:22:17.996577"
27983,518,2,4948,"6.99","2007-04-08 21:22:47.996577"
27990,518,2,7839,"6.99","2007-04-28 07:29:39.996577"
27999,519,1,9417,"6.99","2007-04-30 19:23:21.996577"
28024,521,2,5580,"6.99","2007-04-10 02:34:15.996577"
28033,522,2,5271,"6.99","2007-04-09 12:53:27.996577"
28034,522,2,5514,"6.99","2007-04-09 23:38:08.996577"
28040,522,1,8642,"6.99","2007-04-29 13:06:43.996577"
28050,523,1,5287,"6.99","2007-04-09 13:40:20.996577"
28057,523,2,9667,"6.99","2007-04-30 04:52:18.996577"
28061,524,1,6240,"6.99","2007-04-11 13:01:07.996577"
28065,524,1,8507,"6.99","2007-04-29 07:58:10.996577"
28066,525,1,3993,"6.99","2007-04-06 22:05:32.996577"
28069,525,2,6388,"6.99","2007-04-11 20:45:42.996577"
28079,526,1,4423,"6.99","2007-04-07 20:39:54.996577"
28094,526,2,9577,"6.99","2007-04-30 01:21:59.996577"
28122,529,2,6538,"6.99","2007-04-12 03:18:52.996577"
28147,531,1,7391,"6.99","2007-04-27 14:28:26.996577"
28149,531,2,7753,"6.99","2007-04-28 04:37:45.996577"
28189,535,1,4718,"6.99","2007-04-08 11:00:34.996577"
28191,535,2,4914,"6.99","2007-04-08 19:59:19.996577"
28244,539,2,8247,"6.99","2007-04-28 23:10:04.996577"
28254,540,1,6748,"6.99","2007-04-12 13:07:53.996577"
28266,542,1,5477,"6.99","2007-04-09 22:12:15.996577"
28283,544,2,4847,"6.99","2007-04-08 16:57:39.996577"
28302,546,2,6910,"6.99","2007-04-12 20:39:47.996577"
28337,550,1,8628,"6.99","2007-04-29 12:34:50.996577"
28351,552,1,4477,"6.99","2007-04-07 23:06:50.996577"
28360,553,1,3495,"6.99","2007-04-05 22:18:30.996577"
28372,553,1,6812,"6.99","2007-04-12 16:31:51.996577"
28402,557,2,9367,"6.99","2007-04-30 17:18:24.996577"
28408,558,2,5375,"6.99","2007-04-09 17:21:21.996577"
28454,562,2,6065,"6.99","2007-04-11 02:54:17.996577"
28463,563,2,4629,"6.99","2007-04-08 06:59:52.996577"
28474,563,2,8632,"6.99","2007-04-29 12:39:51.996577"
28484,564,1,10129,"6.99","2007-04-30 20:10:01.996577"
28504,566,1,8157,"6.99","2007-04-28 19:35:11.996577"
28507,566,2,8660,"6.99","2007-04-29 13:55:25.996577"
28524,567,1,9475,"6.99","2007-04-30 21:34:59.996577"
28531,568,2,9583,"6.99","2007-04-30 01:33:47.996577"
28566,572,1,5713,"6.99","2007-04-10 09:14:41.996577"
28570,572,2,7713,"6.99","2007-04-28 03:00:40.996577"
28606,575,1,3558,"6.99","2007-04-06 01:17:32.996577"
28640,577,1,8060,"6.99","2007-04-28 15:38:28.996577"
28641,577,2,8671,"6.99","2007-04-29 14:18:03.996577"
28652,578,1,10029,"6.99","2007-04-30 17:06:13.996577"
28658,579,2,6824,"6.99","2007-04-12 16:55:12.996577"
28672,580,1,5937,"6.99","2007-04-10 20:44:34.996577"
28700,582,2,7311,"6.99","2007-04-27 11:31:20.996577"
28705,582,1,8778,"6.99","2007-04-29 18:42:51.996577"
28714,583,2,6684,"6.99","2007-04-12 10:43:08.996577"
28736,585,2,6733,"6.99","2007-04-12 12:32:27.996577"
28743,585,1,9860,"6.99","2007-04-30 11:31:50.996577"
28744,586,2,3487,"6.99","2007-04-05 21:59:02.996577"
28754,587,2,6665,"6.99","2007-04-12 09:57:40.996577"
28757,587,2,9720,"6.99","2007-04-30 06:53:47.996577"
28800,591,1,4581,"6.99","2007-04-08 04:33:32.996577"
28802,591,1,5759,"6.99","2007-04-10 11:11:48.996577"
28827,592,2,9666,"6.99","2007-04-30 04:49:24.996577"
28838,593,2,9329,"6.99","2007-04-30 16:11:04.996577"
28839,593,1,9483,"6.99","2007-04-30 21:59:57.996577"
28846,594,1,6473,"6.99","2007-04-12 00:04:06.996577"
28860,595,1,6105,"6.99","2007-04-11 05:31:45.996577"
28861,595,1,6704,"6.99","2007-04-12 11:18:50.996577"
28888,598,2,3950,"6.99","2007-04-06 20:17:10.996577"
28896,598,2,7201,"6.99","2007-04-27 07:26:06.996577"
28907,599,1,8965,"6.99","2007-04-30 02:21:03.996577"
28925,203,2,7787,"6.99","2007-04-28 05:47:28.996577"
28937,204,1,6694,"6.99","2007-04-12 11:07:49.996577"
28959,206,1,6420,"6.99","2007-04-11 22:07:15.996577"
28985,208,2,6306,"6.99","2007-04-11 16:32:52.996577"
29006,2,1,5755,"6.99","2007-04-10 11:07:22.996577"
29016,2,2,9296,"6.99","2007-04-30 14:49:39.996577"
29017,2,2,9465,"6.99","2007-04-30 21:08:19.996577"
29024,3,2,7724,"6.99","2007-04-28 03:14:56.996577"
29102,10,2,8001,"6.99","2007-04-28 13:39:21.996577"
29108,11,2,6146,"6.99","2007-04-11 07:38:25.996577"
29115,11,2,9292,"6.99","2007-04-30 14:36:47.996577"
29148,14,1,8035,"6.99","2007-04-28 14:51:27.996577"
29160,15,2,8615,"6.99","2007-04-29 12:04:27.996577"
29202,20,2,6267,"6.99","2007-04-11 14:21:26.996577"
29213,21,2,8196,"6.99","2007-04-28 21:24:37.996577"
29218,22,1,5294,"6.99","2007-04-09 13:52:08.996577"
29236,23,1,10132,"6.99","2007-04-30 20:18:50.996577"
29262,26,1,4431,"6.99","2007-04-07 21:07:28.996577"
29264,26,1,4641,"6.99","2007-04-08 07:38:12.996577"
29297,29,2,4262,"6.99","2007-04-07 12:52:56.996577"
29303,29,1,7451,"6.99","2007-04-27 16:47:07.996577"
29329,31,1,4122,"6.99","2007-04-07 05:44:01.996577"
29347,32,1,7084,"6.99","2007-04-27 03:02:33.996577"
29382,35,1,8822,"6.99","2007-04-29 20:48:47.996577"
29385,35,1,9579,"6.99","2007-04-30 01:27:46.996577"
29391,36,1,7205,"6.99","2007-04-27 07:34:39.996577"
29393,36,2,7919,"6.99","2007-04-28 10:28:11.996577"
29425,39,2,4712,"6.99","2007-04-08 10:39:16.996577"
29430,39,2,8307,"6.99","2007-04-29 01:47:00.996577"
29447,40,2,9961,"6.99","2007-04-30 14:36:16.996577"
29456,41,2,8008,"6.99","2007-04-28 13:54:21.996577"
29458,41,1,8134,"6.99","2007-04-28 18:29:49.996577"
29473,42,1,8095,"6.99","2007-04-28 17:01:06.996577"
29479,42,2,10060,"6.99","2007-04-30 17:51:26.996577"
29496,44,2,5849,"6.99","2007-04-10 16:00:59.996577"
29499,44,2,7526,"6.99","2007-04-27 19:42:13.996577"
29503,45,1,5181,"6.99","2007-04-09 08:35:53.996577"
29526,47,2,8402,"6.99","2007-04-29 04:54:11.996577"
29531,48,2,5148,"6.99","2007-04-09 06:51:12.996577"
29534,48,1,8716,"6.99","2007-04-29 16:07:35.996577"
29541,49,1,6279,"6.99","2007-04-11 14:54:33.996577"
29554,50,1,5928,"6.99","2007-04-10 20:26:56.996577"
29566,50,2,10180,"6.99","2007-04-30 22:26:09.996577"
29573,51,1,7398,"6.99","2007-04-27 14:35:48.996577"
29609,55,2,8288,"6.99","2007-04-29 00:32:48.996577"
29656,59,2,9573,"6.99","2007-04-30 01:14:04.996577"
29667,61,2,8029,"6.99","2007-04-28 14:39:47.996577"
29670,61,2,9597,"6.99","2007-04-30 01:57:33.996577"
29678,63,1,5585,"6.99","2007-04-10 02:44:09.996577"
29707,64,1,9880,"6.99","2007-04-30 12:17:28.996577"
29715,65,1,7877,"6.99","2007-04-28 08:54:02.996577"
29723,66,2,4165,"6.99","2007-04-07 07:51:53.996577"
29743,68,2,4555,"6.99","2007-04-08 03:17:02.996577"
29755,69,1,6385,"6.99","2007-04-11 20:35:58.996577"
29756,69,2,6785,"6.99","2007-04-12 14:59:23.996577"
29757,69,2,8649,"6.99","2007-04-29 13:25:59.996577"
29812,74,1,7304,"6.99","2007-04-27 11:25:22.996577"
29831,75,1,8823,"6.99","2007-04-29 20:50:38.996577"
29839,76,2,8253,"6.99","2007-04-28 23:25:32.996577"
29864,78,1,7957,"6.99","2007-04-28 12:02:34.996577"
29878,79,2,9845,"6.99","2007-04-30 10:56:31.996577"
29887,80,2,6417,"6.99","2007-04-11 22:03:37.996577"
29891,80,1,8884,"6.99","2007-04-29 22:54:48.996577"
29899,82,1,4598,"6.99","2007-04-08 05:14:52.996577"
29901,82,2,6082,"6.99","2007-04-11 03:41:07.996577"
29902,82,2,6708,"6.99","2007-04-12 11:39:21.996577"
29908,82,1,9447,"6.99","2007-04-30 20:22:48.996577"
29909,83,2,3722,"6.99","2007-04-06 09:38:53.996577"
29912,83,2,5394,"6.99","2007-04-09 18:04:41.996577"
29918,84,2,4079,"6.99","2007-04-07 03:34:53.996577"
29919,84,2,4838,"6.99","2007-04-08 16:39:26.996577"
29997,90,1,7946,"6.99","2007-04-28 11:29:48.996577"
30028,92,1,5792,"6.99","2007-04-10 12:50:45.996577"
30031,92,2,6277,"6.99","2007-04-11 14:47:27.996577"
30055,95,1,9222,"6.99","2007-04-30 11:49:34.996577"
30056,95,1,9695,"6.99","2007-04-30 05:41:56.996577"
30066,96,1,8437,"6.99","2007-04-29 05:52:09.996577"
30092,99,2,3780,"6.99","2007-04-06 12:20:28.996577"
30111,100,2,4980,"6.99","2007-04-08 22:55:25.996577"
30113,100,2,5355,"6.99","2007-04-09 16:35:43.996577"
30131,101,2,9965,"6.99","2007-04-30 14:47:58.996577"
30136,102,1,4089,"6.99","2007-04-07 04:14:25.996577"
30138,102,1,4997,"6.99","2007-04-08 23:34:29.996577"
30146,102,2,7439,"6.99","2007-04-27 16:10:57.996577"
30154,103,2,3750,"6.99","2007-04-06 10:47:54.996577"
30156,103,2,4040,"6.99","2007-04-07 01:31:06.996577"
30162,103,2,6697,"6.99","2007-04-12 11:13:23.996577"
30165,103,2,7472,"6.99","2007-04-27 17:32:45.996577"
30170,104,2,4438,"6.99","2007-04-07 21:24:43.996577"
30200,107,2,3824,"6.99","2007-04-06 14:11:41.996577"
30207,107,2,6934,"6.99","2007-04-26 21:39:29.996577"
30219,108,2,5274,"6.99","2007-04-09 13:02:35.996577"
30230,109,2,6920,"6.99","2007-04-12 21:01:24.996577"
30257,112,2,9321,"6.99","2007-04-30 15:48:10.996577"
30272,113,2,9221,"6.99","2007-04-30 11:48:32.996577"
30297,115,1,6798,"6.99","2007-04-12 15:17:37.996577"
30304,116,2,3908,"6.99","2007-04-06 18:15:52.996577"
30312,116,2,9245,"6.99","2007-04-30 12:36:16.996577"
30317,117,1,6449,"6.99","2007-04-11 23:17:24.996577"
30350,120,1,8998,"6.99","2007-04-30 03:22:40.996577"
30351,120,2,9907,"6.99","2007-04-30 13:08:16.996577"
30358,121,1,8370,"6.99","2007-04-29 03:44:47.996577"
30366,122,2,5235,"6.99","2007-04-09 11:22:51.996577"
30391,124,1,7519,"6.99","2007-04-27 19:30:07.996577"
30399,125,2,6268,"6.99","2007-04-11 14:24:00.996577"
30419,126,2,6755,"6.99","2007-04-12 13:36:15.996577"
30422,126,1,9492,"6.99","2007-04-30 22:20:47.996577"
30429,127,2,8209,"6.99","2007-04-28 21:57:54.996577"
30430,127,1,9859,"6.99","2007-04-30 11:31:21.996577"
30438,128,2,6481,"6.99","2007-04-12 00:18:41.996577"
30479,131,1,8267,"6.99","2007-04-28 23:49:28.996577"
30493,132,1,6239,"6.99","2007-04-11 12:49:14.996577"
30497,133,2,4506,"6.99","2007-04-08 00:50:44.996577"
30499,133,1,4681,"6.99","2007-04-08 09:04:29.996577"
30506,133,2,8389,"6.99","2007-04-29 04:18:35.996577"
30528,135,1,8987,"6.99","2007-04-30 03:06:02.996577"
30538,137,2,3874,"6.99","2007-04-06 16:34:38.996577"
30539,137,1,4332,"6.99","2007-04-07 16:53:52.996577"
30544,137,1,6039,"6.99","2007-04-11 01:40:45.996577"
30554,137,1,10175,"6.99","2007-04-30 22:08:37.996577"
30575,139,1,5390,"6.99","2007-04-09 17:54:48.996577"
30576,139,1,5494,"6.99","2007-04-09 22:43:26.996577"
30577,139,1,6496,"6.99","2007-04-12 01:26:05.996577"
30614,143,2,6076,"6.99","2007-04-11 03:33:56.996577"
30620,144,1,4726,"6.99","2007-04-08 11:19:20.996577"
30641,145,2,4405,"6.99","2007-04-07 20:01:42.996577"
30653,146,1,4849,"6.99","2007-04-08 17:03:00.996577"
30656,146,2,6184,"6.99","2007-04-11 09:47:47.996577"
30696,149,1,3939,"6.99","2007-04-06 19:44:58.996577"
30704,149,1,7989,"6.99","2007-04-28 13:07:31.996577"
30706,150,1,4271,"6.99","2007-04-07 13:07:18.996577"
30764,156,2,6540,"6.99","2007-04-12 03:19:39.996577"
30767,156,1,9409,"6.99","2007-04-30 19:02:19.996577"
30812,160,2,6364,"6.99","2007-04-11 19:43:14.996577"
30821,161,2,4248,"6.99","2007-04-07 12:27:46.996577"
30823,161,2,5349,"6.99","2007-04-09 16:04:01.996577"
30854,164,1,7227,"6.99","2007-04-27 08:22:09.996577"
30863,165,2,5901,"6.99","2007-04-10 18:50:38.996577"
30871,166,2,4389,"6.99","2007-04-07 19:27:24.996577"
30908,168,2,8659,"6.99","2007-04-29 13:54:57.996577"
30912,168,2,9857,"6.99","2007-04-30 11:29:19.996577"
30920,169,2,7187,"6.99","2007-04-27 06:56:24.996577"
30947,172,2,4878,"6.99","2007-04-08 18:02:15.996577"
30951,172,1,7122,"6.99","2007-04-27 04:31:44.996577"
30956,172,2,8944,"6.99","2007-04-30 01:40:10.996577"
30992,176,2,3931,"6.99","2007-04-06 19:32:12.996577"
30995,176,1,6354,"6.99","2007-04-11 19:22:53.996577"
31002,176,2,9145,"6.99","2007-04-30 08:56:21.996577"
31017,178,1,6566,"6.99","2007-04-12 04:11:19.996577"
31028,179,1,3671,"6.99","2007-04-06 07:29:55.996577"
31031,179,2,6071,"6.99","2007-04-11 03:18:29.996577"
31034,179,1,7028,"6.99","2007-04-27 01:22:51.996577"
31052,181,1,3862,"6.99","2007-04-06 16:03:48.996577"
31065,182,1,3697,"6.99","2007-04-06 08:35:48.996577"
31088,184,2,4882,"6.99","2007-04-08 18:10:29.996577"
31091,184,2,6700,"6.99","2007-04-12 11:15:48.996577"
31093,184,2,7686,"6.99","2007-04-28 01:47:49.996577"
31120,187,2,5833,"6.99","2007-04-10 15:07:50.996577"
31155,191,1,7150,"6.99","2007-04-27 05:39:40.996577"
31171,193,1,4892,"6.99","2007-04-08 18:34:51.996577"
31182,195,1,4234,"6.99","2007-04-07 11:30:01.996577"
31190,195,2,9188,"6.99","2007-04-30 10:48:20.996577"
31204,196,1,9721,"6.99","2007-04-30 06:57:12.996577"
31210,197,2,5182,"6.99","2007-04-09 08:36:36.996577"
31253,200,1,9527,"6.99","2007-04-30 23:30:50.996577"
31255,201,2,3708,"6.99","2007-04-06 08:51:53.996577"
31267,209,1,7116,"6.99","2007-04-27 04:15:09.996577"
31274,209,2,9054,"6.99","2007-04-30 05:40:10.996577"
31283,210,1,4871,"6.99","2007-04-08 17:48:18.996577"
31307,211,2,8961,"6.99","2007-04-30 02:12:01.996577"
31312,212,2,4916,"6.99","2007-04-08 20:00:43.996577"
31313,212,1,5115,"6.99","2007-04-09 05:35:44.996577"
31326,213,2,9150,"6.99","2007-04-30 09:17:58.996577"
31345,216,1,6008,"6.99","2007-04-11 00:19:55.996577"
31357,217,2,9632,"6.99","2007-04-30 03:30:49.996577"
31359,218,1,4898,"6.99","2007-04-08 19:00:09.996577"
31364,218,2,9018,"6.99","2007-04-30 03:57:06.996577"
31365,218,2,9902,"6.99","2007-04-30 12:52:59.996577"
31380,219,1,8652,"6.99","2007-04-29 13:31:20.996577"
31396,221,1,4693,"6.99","2007-04-08 09:36:02.996577"
31403,221,1,9320,"6.99","2007-04-30 15:45:05.996577"
31408,222,2,5592,"6.99","2007-04-10 02:54:39.996577"
31414,222,2,8597,"6.99","2007-04-29 11:24:21.996577"
31444,225,1,7524,"6.99","2007-04-27 19:40:10.996577"
31473,228,1,3715,"6.99","2007-04-06 09:20:14.996577"
31556,235,1,3752,"6.99","2007-04-06 10:58:38.996577"
31564,235,2,8446,"6.99","2007-04-29 06:06:36.996577"
31567,235,2,9519,"6.99","2007-04-30 23:14:23.996577"
31598,237,2,8799,"6.99","2007-04-29 19:45:13.996577"
31610,238,1,8382,"6.99","2007-04-29 04:01:47.996577"
31623,239,1,8457,"6.99","2007-04-29 06:27:29.996577"
31645,241,2,6090,"6.99","2007-04-11 04:15:34.996577"
31650,241,1,9500,"6.99","2007-04-30 22:27:02.996577"
31661,242,1,9730,"6.99","2007-04-30 07:18:34.996577"
31699,245,2,8701,"6.99","2007-04-29 15:31:01.996577"
31703,245,1,9813,"6.99","2007-04-30 09:57:49.996577"
31713,247,2,4198,"6.99","2007-04-07 09:36:37.996577"
31716,247,1,5328,"6.99","2007-04-09 15:16:55.996577"
31745,251,2,6413,"6.99","2007-04-11 21:54:37.996577"
31769,253,2,9618,"6.99","2007-04-30 02:44:40.996577"
31789,255,1,9061,"6.99","2007-04-30 05:50:18.996577"
31796,257,2,4462,"6.99","2007-04-07 22:31:15.996577"
31798,257,1,5495,"6.99","2007-04-09 22:45:20.996577"
31811,257,2,8946,"6.99","2007-04-30 01:43:19.996577"
31831,259,2,9205,"6.99","2007-04-30 11:15:06.996577"
31832,259,1,9282,"6.99","2007-04-30 13:45:57.996577"
31836,260,2,4741,"6.99","2007-04-08 11:59:49.996577"
31862,262,1,6805,"6.99","2007-04-12 15:51:27.996577"
